property_id,street_address,city,city_encoded,num_bedrooms,num_bathrooms,square_feet,price,image_filename
11241,2506 C Street,"Julian, CA",161,1,1.1,860,305000,11241.jpg
11242,32350 Evening Primrose Trl,"Campo, CA",61,4,2,1879,334900,11242.jpg
11243,2593 Kings View Circle,"Spring Valley, CA",356,2,2.1,1020,320000,11243.jpg
11244,4011 Gayle St,"San Diego, CA",320,3,1,1260,349250,11244.jpg
11245,3839 Vista Campana S #48,"Oceanside, CA",256,2,1.1,994,329000,11245.jpg
11246,6927 Amherst St,"San Diego, CA",320,2,2,1054,300000,11246.jpg
11247,3585 Santa Maria,"Oceanside, CA",256,2,1,827,299000,11247.jpg
11248,4705 Desert Vista Dr,"Borrego Springs, CA",46,3,2,1784,299900,11248.jpg
11249,5911 Linnet St,"San Diego, CA",320,2,1,760,354000,11249.jpg
11251,2304 Rachael Ave,"National City, CA",234,1,1,504,329900,11251.jpg
11252,3685 Vista Campana N,"Oceanside, CA",256,2,2,1028,319000,11252.jpg
11253,33623 Bailey Meadow Road,"Palomar Mountain, CA",268,2,1.1,1122,299000,11253.jpg
11254,1450 Melrose Ave,"Chula Vista, CA",80,2,1.1,980,330000,11254.jpg
11256,9422 Prospect Ave,"Santee, CA",341,3,1,990,355000,11256.jpg
11257,3152 Terra Seca,"Jamul, CA",159,1,1,440,345000,11257.jpg
11258,1043 Eider Way,"Oceanside, CA",256,2,2,1064,350000,11258.jpg
11259,1618 Lotus Glen,"Escondido, CA",115,2,2,1440,327000,11259.jpg
11260,1930 W San Marcos BLVD,"San Marcos, CA",327,2,2,1800,339900,11260.jpg
11262,15420 Olde Hwy 80,"El Cajon, CA",109,5,2,1980,345000,11262.jpg
11263,3455 Caminito Sierra,"Carlsbad, CA",67,1,1,773,352500,11263.jpg
11264,32871 Temet Dr,"Pauma Valley, CA",276,3,3,1600,355000,11264.jpg
11266,3286 Buena Hills Dr,"Oceanside, CA",256,2,1,827,339000,11266.jpg
11271,23810 Green Haven Ln,"Ramona, CA",296,3,2.1,1498,349750,11271.jpg
11273,3828 Rosemary Way,"Oceanside, CA",256,2,1,990,350000,11273.jpg
11275,1292 Holly Avenue,"Imperial Beach, CA",151,2,2,735,311500,11275.jpg
11276,9959 Highway 79,"Descanso, CA",100,2,1,756,325000,11276.jpg
11279,22276 Crestline,"Palomar Mountain, CA",268,2,1,670,296000,11279.jpg
11284,3747 Vista Campana,"Oceanside, CA",256,2,2,1498,320000,11284.jpg
11286,315 Verbena Drive,"Borrego Springs, CA",46,3,3,2600,295000,11286.jpg
11290,3283 Buena Hills,"Oceanside, CA",256,2,1,827,350000,11290.jpg
11293,89 Blue Sky Lane,"Oceanside, CA",256,3,2,1600,349000,11293.jpg
11295,1050 Turnstone Way,"Oceanside, CA",256,2,2,1092,335000,11295.jpg
11297,11909 Royal Road,"El Cajon, CA",109,3,1.1,1344,349999,11297.jpg
11298,4243 Highway 78/79,"Santa Ysabel, CA",340,3,2,1093,325000,11298.jpg
11303,3747 Vista Campana,"Oceanside, CA",256,2,2,1498,320000,11303.jpg
11305,315 Verbena Drive,"Borrego Springs, CA",46,3,3,2600,295000,11305.jpg
11309,3283 Buena Hills,"Oceanside, CA",256,2,1,827,350000,11309.jpg
11312,89 Blue Sky Lane,"Oceanside, CA",256,3,2,1600,349000,11312.jpg
11314,1050 Turnstone Way,"Oceanside, CA",256,2,2,1092,335000,11314.jpg
11316,11909 Royal Road,"El Cajon, CA",109,3,1.1,1344,349999,11316.jpg
11317,4243 Highway 78/79,"Santa Ysabel, CA",340,3,2,1093,325000,11317.jpg
11318,3839 Vista Campana S,"Oceanside, CA",256,2,1.1,994,329000,11318.jpg
11319,1930 W San Marcos Blvd.,"San Marcos, CA",327,3,2,1440,309000,11319.jpg
11321,125 W Vermont Ave,"Escondido, CA",115,2,1,900,319000,11321.jpg
11322,2507 Marygold Dr,"Campo, CA",61,3,2,1200,310000,11322.jpg
11323,3053 Chamoune Ave,"San Diego, CA",320,2,1,676,339900,11323.jpg
11324,3053 Chamoune Ave,"San Diego, CA",320,2,1,676,339900,11324.jpg
11325,525 W El Norte Pkwy Spc 323,"Escondido, CA",115,3,2,1512,349900,11325.jpg
11327,2194 Whispering Pines Drive,"Julian, CA",161,1,1,960,325000,11327.jpg
11329,614 Via Del Mar,"Vista, CA",394,2,2,1952,339900,11329.jpg
11334,317 Graves Ct,"El Cajon, CA",109,3,1.1,1136,315000,11334.jpg
11335,3839 S Vista Campana,"Oceanside, CA",256,2,1.1,994,315000,11335.jpg
11336,650 Rancho Santa Fe Rd.,"San Marcos, CA",327,3,2,1215,310000,11336.jpg
11337,4735 Rim Rock Rd,"Oceanside, CA",256,2,1,873,339000,11337.jpg
11339,185 N Euclid Ave,"San Diego, CA",320,3,1,1316,346500,11339.jpg
11341,33575 Overland Stage Rte,"Julian, CA",161,2,1,1008,315000,11341.jpg
11342,35109 Highway 79,"Warner Springs, CA",396,2,2,2276,296000,11342.jpg
11343,556 Pointing Rock Dr,"Borrego Springs, CA",46,2,2,2303,320000,11343.jpg
11345,3870 37th Street,"San Diego, CA",320,2,2,828,360000,11345.jpg
11346,1030 S 45th Street,"San Diego, CA",320,2,2,1017,385000,11346.jpg
11347,420 Sanibelle Circle,"Chula Vista, CA",80,2,2,920,380000,11347.jpg
11348,1656 La Madera Ln,"San Marcos, CA",327,2,2,1048,399900,11348.jpg
11349,4011 Gayle St,"San Diego, CA",320,3,1,1260,349250,11349.jpg
11351,154 Warner Street,"Oceanside, CA",256,4,2,1380,400000,11351.jpg
11353,1472 Peacock Blvd,"Oceanside, CA",256,2,1,873,388500,11353.jpg
11355,1128 Custer,"Campo, CA",61,4,3,1836,399000,11355.jpg
11357,5911 Linnet St,"San Diego, CA",320,2,1,760,354000,11357.jpg
11358,138 Colbert Dr,"Spring Valley, CA",356,3,2,1068,400000,11358.jpg
11359,3707 Hickory Way,"Oceanside, CA",256,2,2,1106,395000,11359.jpg
11360,5518 Trinidad,"San Diego, CA",320,4,2.1,1960,399000,11360.jpg
11361,1378 Temple Heights Dr,"Oceanside, CA",256,2,1,1043,399900,11361.jpg
11362,4819 Northerly St,"Oceanside, CA",256,2,1,834,360000,11362.jpg
11363,1911 2nd ST,"Julian, CA",161,2,2,1116,359000,11363.jpg
11366,1011 Martina Ct,"San Marcos, CA",327,2,2,1200,405000,11366.jpg
11367,1401 El Norte Pkw,"San Marcos, CA",327,3,2,1500,379900,11367.jpg
11369,2610 Salton Vista,"Julian, CA",161,3,2,1600,347000,11369.jpg
11370,9422 Prospect Ave,"Santee, CA",341,3,1,990,355000,11370.jpg
11372,1064 Olive Ave,"Vista, CA",394,3,1.1,1127,389000,11372.jpg
11373,3152 Terra Seca,"Jamul, CA",159,1,1,440,345000,11373.jpg
11374,1043 Eider Way,"Oceanside, CA",256,2,2,1064,350000,11374.jpg
11375,15613 Hawley Court,"El Cajon, CA",109,2,1.1,1640,395000,11375.jpg
11377,15420 Olde Hwy 80,"El Cajon, CA",109,5,2,1980,345000,11377.jpg
11378,3455 Caminito Sierra,"Carlsbad, CA",67,1,1,773,352500,11378.jpg
11379,2277 SUNRISE RANCH LN,"Campo, CA",61,3,2,1680,368000,11379.jpg
11380,1565 La Fiesta Dr,"San Marcos, CA",327,2,1,1005,355900,11380.jpg
11381,32871 Temet Dr,"Pauma Valley, CA",276,3,3,1600,355000,11381.jpg
11382,7309 Santa Barbara,"Carlsbad, CA",67,3,2,1606,349000,11382.jpg
11383,1707 Harding Ave,"National City, CA",234,3,1,908,385000,11383.jpg
11384,23810 Green Haven Ln,"Ramona, CA",296,3,2.1,1498,349750,11384.jpg
11385,4705 Landis Street,"San Diego, CA",320,3,1,812,389000,11385.jpg
11387,901 Arcadia Ave,"Vista, CA",394,2,1,827,365000,11387.jpg
11388,1401 El Norte Pkway,"San Marcos, CA",327,3,2,1500,379000,11388.jpg
11389,3828 Rosemary Way,"Oceanside, CA",256,2,1,990,350000,11389.jpg
11390,5425 Spencer Ln,"Carlsbad, CA",67,3,2,1344,359000,11390.jpg
11391,1651 S Juniper St,"Escondido, CA",115,3,2.1,1442,399000,11391.jpg
11392,4103 Pepper Dr,"San Diego, CA",320,1,1,465,389000,11392.jpg
11396,375 Verbena Dr,"Borrego Springs, CA",46,2,2.1,1913,399000,11396.jpg
11398,525 W El Norte Pkwy.,"Escondido, CA",115,3,2,1776,399700,11398.jpg
11401,2071 Ross Avenue,"Boulevard, CA",47,3,2,1141,400000,11401.jpg
11404,131 Woodstork Ln.,"Fallbrook, CA",116,2,2,1166,399000,11404.jpg
11406,2239 Highway 78,"Julian, CA",161,2,2,1811,399000,11406.jpg
11407,2013 3rd Street,"Julian, CA",161,2,2,680,385000,11407.jpg
11408,4104 50Th St,"San Diego, CA",320,3,1,950,378000,11408.jpg
11409,4629 Golf Crest Dr,"Borrego Springs, CA",46,2,2.1,1986,399000,11409.jpg
11410,3283 Buena Hills,"Oceanside, CA",256,2,1,827,350000,11410.jpg
11411,146 fargo glen,"Escondido, CA",115,3,2,1476,396000,11411.jpg
11413,4538 Golden Ridge Dr,"Oceanside, CA",256,2,1,873,394900,11413.jpg
11414,89 Blue Sky Lane,"Oceanside, CA",256,3,2,1600,349000,11414.jpg
11417,4124 San Miguel Ave,"San Diego, CA",320,3,2,1050,399900,11417.jpg
11420,34387 Wolahi Rd,"Julian, CA",161,4,2,1456,399000,11420.jpg
11423,3837 Cinnamon Way,"Oceanside, CA",256,2,2,1347,399900,11423.jpg
11424,3747 Vista Campana S,"Oceanside, CA",256,3,2,1498,395000,11424.jpg
11425,3808 Vista Campana S.,"Oceanside, CA",256,2,2,1347,389000,11425.jpg
11426,3711 46Th Street,"San Diego, CA",320,1,1,400,385000,11426.jpg
11427,32131 Evening Primrose Trail,"Campo, CA",61,3,2,1500,390000,11427.jpg
11428,8535 Paradise Valley Road,"Spring Valley, CA",356,3,2.1,1440,360000,11428.jpg
11429,30234 CastleCrest Drive,"Valley Center, CA",384,2,1,1100,369000,11429.jpg
11430,525 W El Norte Pkwy Spc 323,"Escondido, CA",115,3,2,1512,349900,11430.jpg
11432,1930 W San Marcos Blvd,"San Marcos, CA",327,2,2,1800,358500,11432.jpg
11433,1955 Rams Hill Dr,"Borrego Springs, CA",46,3,2,2066,395000,11433.jpg
11434,699 N Vulcan,"Encinitas, CA",113,4,2,1580,399000,11434.jpg
11435,34632 PIMA TRAIL,"Julian, CA",161,3,2,1313,360000,11435.jpg
11437,10057 River Dr,"Descanso, CA",100,2,1.1,1200,375000,11437.jpg
11438,3803 VAN DYKE AVE.,"San Diego, CA",320,2,1,864,385000,11438.jpg
11439,1433 Salem,"Oceanside, CA",256,3,2,1922,374900,11439.jpg
11441,919 Chapin,"Julian, CA",161,4,1,936,385000,11441.jpg
11444,9500 Harritt Rd,"Lakeside, CA",190,2,2,1440,379900,11444.jpg
11446,1240 Volcan View Drive,"Julian, CA",161,3,2.1,1216,369000,11446.jpg
11448,185 N Euclid Ave,"San Diego, CA",320,3,1,1316,346500,11448.jpg
11449,560 W W Los Angeles Dr,"Vista, CA",394,3,1,1032,445000,11449.jpg
11450,2558 F St,"San Diego, CA",320,1,1,504,449999,11450.jpg
11452,521 Twin Palm Cir,"Fallbrook, CA",116,4,2,1548,449000,11452.jpg
11453,93 Sherwood,"Chula Vista, CA",80,3,2,1083,445000,11453.jpg
11454,1656 La Madera Ln,"San Marcos, CA",327,2,2,1048,399900,11454.jpg
11455,154 Warner Street,"Oceanside, CA",256,4,2,1380,400000,11455.jpg
11458,2847 Emerald Dr,"Oceanside, CA",256,3,1.1,1040,419000,11458.jpg
11460,2407 Teaberry Glen,"Escondido, CA",115,2,2,1411,435000,11460.jpg
11464,347 San Dimas,"Oceanside, CA",256,2,2,908,429900,11464.jpg
11465,1128 Custer,"Campo, CA",61,4,3,1836,399000,11465.jpg
11466,750 Begonia St,"Escondido, CA",115,3,1,954,449000,11466.jpg
11467,4059 Hilltop,"San Diego, CA",320,3,1,746,409000,11467.jpg
11471,6318 Brooklyn Ave,"San Diego, CA",320,3,2,984,430000,11471.jpg
11472,138 Colbert Dr,"Spring Valley, CA",356,3,2,1068,400000,11472.jpg
11473,3707 Hickory Way,"Oceanside, CA",256,2,2,1106,395000,11473.jpg
11474,4633 Terry Lane,"La Mesa, CA",171,2,1,856,439900,11474.jpg
11475,5518 Trinidad,"San Diego, CA",320,4,2.1,1960,399000,11475.jpg
11476,1378 Temple Heights Dr,"Oceanside, CA",256,2,1,1043,399900,11476.jpg
11477,1243 Sagewood Dr,"Oceanside, CA",256,2,2,977,439000,11477.jpg
11478,3082 Camino Aleta,"San Diego, CA",320,3,2,1179,450000,11478.jpg
11479,1143 boulevard pl,"El Cajon, CA",109,2,1,984,419000,11479.jpg
11480,1243 Sagewood Dr,"Oceanside, CA",256,2,2,977,439000,11480.jpg
11482,8975 Lawrence Welk Dr.,"Escondido, CA",115,2,2,1812,407000,11482.jpg
11483,1110 Stoneridge Dr,"Spring Valley, CA",356,3,1,1022,454900,11483.jpg
11484,1158 Leaf Ln,"Escondido, CA",115,2,2,1344,440000,11484.jpg
11489,3698 NORTH WAY,"Oceanside, CA",256,2,1,827,419999,11489.jpg
11490,1011 Martina Ct,"San Marcos, CA",327,2,2,1200,405000,11490.jpg
11491,327 S Evans St,"San Diego, CA",320,2,1,900,429900,11491.jpg
11494,269 Green Ave,"Escondido, CA",115,3,1.1,1120,449900,11494.jpg
11496,1009 Caminito Estrella,"Chula Vista, CA",80,2,2.1,940,449000,11496.jpg
11498,25220 Poderio Drive,"Ramona, CA",296,3,2.1,1521,419000,11498.jpg
11499,600 Sheffield Ct,"Chula Vista, CA",80,4,2.1,1632,450000,11499.jpg
11500,8868 Valencia St,"Spring Valley, CA",356,1,1,650,420000,11500.jpg
11502,1367 E Madison Ave,"El Cajon, CA",109,2,1,696,425000,11502.jpg
11503,1014 Jefferson Avenue,"Chula Vista, CA",80,3,2,1122,425000,11503.jpg
11504,9824 Caminito Cuadro,"San Diego, CA",320,2,1.1,1066,419500,11504.jpg
11505,15613 Hawley Court,"El Cajon, CA",109,2,1.1,1640,395000,11505.jpg
11506,4725 Rising Glen Dr,"Oceanside, CA",256,2,1,834,416500,11506.jpg
11507,3705 Sesame Way,"Oceanside, CA",256,2,2,1347,419900,11507.jpg
11509,487 PATRICK DR,"El Cajon, CA",109,3,2,1431,424900,11509.jpg
11511,320 Lento Lane,"El Cajon, CA",109,2,1,882,410000,11511.jpg
11512,2267 Bonita St,"Lemon Grove, CA",197,3,2,1276,424900,11512.jpg
11518,24987 Painted Rock Road,"Ramona, CA",296,3,2,1547,449000,11518.jpg
11519,24981 Painted Rock Road,"Ramona, CA",296,3,2,1547,449000,11519.jpg
11520,3929 Marvin Street,"Oceanside, CA",256,4,2,1064,439000,11520.jpg
11522,3590 Island Ave,"San Diego, CA",320,2,1,720,425000,11522.jpg
11524,31139 Highway 94,"Campo, CA",61,3,2,1782,429000,11524.jpg
11526,149 Johnston,"San Marcos, CA",327,2,1,864,449000,11526.jpg
11527,3514 Amber Ln,"Oceanside, CA",256,2,2,1311,420000,11527.jpg
11529,3348 Spring Garden Pl,"San Diego, CA",320,3,2,971,427000,11529.jpg
11530,633 Ann Street,"Oceanside, CA",256,4,2,1416,455000,11530.jpg
11533,1651 S Juniper St,"Escondido, CA",115,3,2.1,1442,399000,11533.jpg
11534,7627 Corte Madera Rd,"Pine Valley, CA",283,3,2,1025,429000,11534.jpg
11535,933 Silverbrook Dr.,"El Cajon, CA",109,3,2,1446,449000,11535.jpg
11536,4062 Valeta St,"San Diego, CA",320,2,1.1,976,430000,11536.jpg
11538,1386 Casper St.,"Oceanside, CA",256,2,1,834,419900,11538.jpg
11540,8610 Potrero St,"Spring Valley, CA",356,3,2.1,1408,439999,11540.jpg
11541,375 Verbena Dr,"Borrego Springs, CA",46,2,2.1,1913,399000,11541.jpg
11542,8842 Crestmore Ave,"Spring Valley, CA",356,3,1,1372,420000,11542.jpg
11543,5725 Kensington Pl,"Bonsall, CA",44,3,2.1,1508,437000,11543.jpg
11544,525 W El Norte Pkwy.,"Escondido, CA",115,3,2,1776,399700,11544.jpg
11545,8549 Circle R Course Ln,"Escondido, CA",115,3,2.1,1770,444900,11545.jpg
11546,2071 Ross Avenue,"Boulevard, CA",47,3,2,1141,400000,11546.jpg
11548,3538 Turquoise Ln.,"Oceanside, CA",256,2,2,1568,419000,11548.jpg
11549,742 Ceramic Ln,"Fallbrook, CA",116,3,2,1488,445000,11549.jpg
11551,2308 Sumac Dr,"San Diego, CA",320,2,1,750,439000,11551.jpg
11552,131 Woodstork Ln.,"Fallbrook, CA",116,2,2,1166,399000,11552.jpg
11554,32644 Taspa Ct,"Pauma Valley, CA",276,2,2,1779,449000,11554.jpg
11555,2239 Highway 78,"Julian, CA",161,2,2,1811,399000,11555.jpg
11556,1478 Summit Dr,"Chula Vista, CA",80,3,2.1,1514,449900,11556.jpg
11557,4307 Los Padres Dr,"Fallbrook, CA",116,2,2,1238,429000,11557.jpg
11558,4629 Golf Crest Dr,"Borrego Springs, CA",46,2,2.1,1986,399000,11558.jpg
11559,864 14Th St,"Ramona, CA",296,2,2,1228,414900,11559.jpg
11560,146 fargo glen,"Escondido, CA",115,3,2,1476,396000,11560.jpg
11562,4124 San Miguel Ave,"San Diego, CA",320,3,2,1050,399900,11562.jpg
11563,4029 Delta St,"San Diego, CA",320,3,2,868,438800,11563.jpg
11564,13539 Mijo Ln,"Lakeside, CA",190,2,1,964,422888,11564.jpg
11565,33259 Shockey Truck Trl,"Campo, CA",61,4,2,1648,407000,11565.jpg
11566,4650 Dulin Road,"Fallbrook, CA",116,3,2,1512,409000,11566.jpg
11568,34387 Wolahi Rd,"Julian, CA",161,4,2,1456,399000,11568.jpg
11570,633 Janae Gln,"Escondido, CA",115,4,2.1,1296,436000,11570.jpg
11573,3837 Cinnamon Way,"Oceanside, CA",256,2,2,1347,399900,11573.jpg
11574,28948 Rocky Pass,"Pine Valley, CA",283,2,1.1,1222,419000,11574.jpg
11575,3747 Vista Campana S,"Oceanside, CA",256,3,2,1498,395000,11575.jpg
11576,8825 LOS COCHES ROAD,"Lakeside, CA",190,3,2,1296,439000,11576.jpg
11577,4951 Date Street,"San Diego, CA",320,2,2,1183,449000,11577.jpg
11578,2038 .ALTA VIEW DR.,"Paradise Hills, CA",271,3,2,1311,453000,11578.jpg
11579,180 Via Floresta,"Fallbrook, CA",116,3,2,1635,442500,11579.jpg
11580,495 Telford Lane,"Ramona, CA",296,4,3.1,3098,425000,11580.jpg
11581,642 Beechwood St,"Escondido, CA",115,3,2,1302,450000,11581.jpg
11582,1490 Madera St.,"Lemon Grove, CA",197,3,2,1187,454000,11582.jpg
11583,2010 W San Marcos Blvd,"San Marcos, CA",327,2,2,1400,415000,11583.jpg
11584,3738 41st St,"San Diego, CA",320,3,2,930,450000,11584.jpg
11585,2010 W San Marcos Blvd,"San Marcos, CA",327,2,2,1288,430500,11585.jpg
11587,5709 Kensington Pl,"Bonsall, CA",44,3,2.1,1352,449000,11587.jpg
11588,3440 ALTA VISTA DRIVE,"Julian, CA",161,3,2.1,1372,435000,11588.jpg
11589,34349 Wolahi Rd,"Julian, CA",161,3,2,1795,425000,11589.jpg
11590,1296 RACHEL CIRCLE,"Escondido, CA",115,3,2,1255,453000,11590.jpg
11591,1955 Rams Hill Dr,"Borrego Springs, CA",46,3,2,2066,395000,11591.jpg
11592,699 N Vulcan,"Encinitas, CA",113,4,2,1580,399000,11592.jpg
11595,1723 Muirfield Gln,"Escondido, CA",115,2,2,1310,439995,11595.jpg
11597,834 Banneker Dr,"San Diego, CA",320,3,2,1162,439999,11597.jpg
11599,29462 Circle R Greens Dr,"Escondido, CA",115,2,2,1302,449000,11599.jpg
11601,17448 Highway 94,"Dulzura, CA",105,2,2,1233,429000,11601.jpg
11604,338 Sky Vista Way,"Fallbrook, CA",116,3,2,1336,450000,11604.jpg
11606,4240 Cherokee Lane,"Borrego Springs, CA",46,3,3.1,3204,449000,11606.jpg
11607,560 W W Los Angeles Dr,"Vista, CA",394,3,1,1032,445000,11607.jpg
11609,2558 F St,"San Diego, CA",320,1,1,504,449999,11609.jpg
11610,975 Fifth Ave,"Chula Vista, CA",80,3,1,1445,505000,11610.jpg
11611,1122 Lauriston Dr,"San Diego, CA",320,4,2,1395,499900,11611.jpg
11612,724 Pitman St,"Escondido, CA",115,3,2,1372,489000,11612.jpg
11613,3820 Hilltop Dr,"San Diego, CA",320,3,2,1280,499000,11613.jpg
11615,521 Twin Palm Cir,"Fallbrook, CA",116,4,2,1548,449000,11615.jpg
11616,1366 Wystone Drive,"San Diego, CA",320,4,2,1345,474990,11616.jpg
11617,2735 Jaynia Pl.,"Lemon Grove, CA",197,3,2,1307,495000,11617.jpg
11618,93 Sherwood,"Chula Vista, CA",80,3,2,1083,445000,11618.jpg
11619,1360 Borden rd,"Escondido, CA",115,3,2.1,1572,480000,11619.jpg
11620,1516 De Anza,"Borrego Springs, CA",46,3,3.1,2717,459000,11620.jpg
11622,72 Corte Madera rd,"Pine Valley, CA",283,6,2.1,1500,494000,11622.jpg
11623,5932-5934 Cumberland St,"San Diego, CA",320,3,2,2016,499900,11623.jpg
11624,1489 Dover St,"Oceanside, CA",256,2,2,1608,484500,11624.jpg
11625,17207 Voorhes Ln,"Ramona, CA",296,2,1,850,468900,11625.jpg
11626,750 Begonia St,"Escondido, CA",115,3,1,954,449000,11626.jpg
11627,856 Redberry Ct.,"San Marcos, CA",327,2,1,857,475000,11627.jpg
11628,2509 Holly Valley Dr,"Vista, CA",394,2,2,1344,499999,11628.jpg
11629,510 S Hayden Dr,"Escondido, CA",115,3,2,1360,500000,11629.jpg
11631,10116 Cliffside Place,"Spring Valley, CA",356,4,2,1281,499900,11631.jpg
11632,8748 Bigford Street,"Spring Valley, CA",356,3,2,1160,464900,11632.jpg
11633,240 26Th St,"San Diego, CA",320,3,1,750,489900,11633.jpg
11634,1613 Marl Ave,"Chula Vista, CA",80,2,1,1008,460000,11634.jpg
11635,622 Billow Dr,"San Diego, CA",320,3,2,1208,466900,11635.jpg
11636,3002 E 11th St,"National City, CA",234,3,2,1648,473000,11636.jpg
11638,773 Highland Dr,"Vista, CA",394,3,2,1544,469000,11638.jpg
11639,3082 Camino Aleta,"San Diego, CA",320,3,2,1179,450000,11639.jpg
11640,426 Orion Pl,"Escondido, CA",115,3,2,1247,499900,11640.jpg
11641,215 S SUNSHINE AVE.,"El Cajon, CA",109,2,2,1590,474900,11641.jpg
11642,8664 Almond Rd,"Lakeside, CA",190,4,2,1814,457200,11642.jpg
11643,3604 Byrd St.,"San Diego, CA",320,3,2,1040,459000,11643.jpg
11645,1335 H St,"Ramona, CA",296,3,2,1614,489000,11645.jpg
11646,2256 Amber Lane,"Escondido, CA",115,3,2,1281,470000,11646.jpg
11647,3115 Webster Ave,"San Diego, CA",320,3,2,1089,500000,11647.jpg
11648,2040 Osborn St,"San Diego, CA",320,3,2,756,470000,11648.jpg
11649,1249 Joshua St.,"Escondido, CA",115,3,2,1366,485000,11649.jpg
11651,1110 Stoneridge Dr,"Spring Valley, CA",356,3,1,1022,454900,11651.jpg
11653,3985 C Street,"San Diego, CA",320,3,1,912,485000,11653.jpg
11655,2101 REBECCA WAY,"Lemon Grove, CA",197,3,2.1,1507,489000,11655.jpg
11656,2536 Hardy Dr,"Lemon Grove, CA",197,3,1.1,1481,479900,11656.jpg
11657,28929 Manzanita Trail,"Pine Valley, CA",283,3,2,1774,459000,11657.jpg
11658,10396 W Lilac,"Valley Center, CA",384,3,2,1760,469000,11658.jpg
11660,5211 San Bernardo Ter,"San Diego, CA",320,3,2,1250,489000,11660.jpg
11661,5447 Churchward St,"San Diego, CA",320,3,2.1,1628,499000,11661.jpg
11662,1436 Pearl Pl,"Escondido, CA",115,3,2,1120,479000,11662.jpg
11665,1421 Marquette St,"Oceanside, CA",256,4,1,1444,459900,11665.jpg
11666,269 Green Ave,"Escondido, CA",115,3,1.1,1120,449900,11666.jpg
11668,1009 Caminito Estrella,"Chula Vista, CA",80,2,2.1,940,449000,11668.jpg
11669,361 69th Street,"San Diego, CA",320,3,2,1557,489000,11669.jpg
11671,600 Sheffield Ct,"Chula Vista, CA",80,4,2.1,1632,450000,11671.jpg
11672,35036 Oak Way,"Julian, CA",161,2,2,1600,479000,11672.jpg
11673,1228 Persimmon Ave,"El Cajon, CA",109,3,2,1225,499000,11673.jpg
11674,836 W Lincoln Ave,"Escondido, CA",115,3,2,1491,480000,11674.jpg
11677,6472 Testigo Trl.,"Alpine, CA",8,4,2,2038,489000,11677.jpg
11678,2715 Island Ave,"San Diego, CA",320,2,1,656,475000,11678.jpg
11679,8531 Gardena Rd,"Lakeside, CA",190,5,2,1040,499900,11679.jpg
11681,3235 Roberta Ln,"Oceanside, CA",256,3,2,1138,499000,11681.jpg
11682,2710 Sula Way,"San Diego, CA",320,4,2,1553,475000,11682.jpg
11683,1645 La Brea St,"Ramona, CA",296,6,3,1508,479000,11683.jpg
11687,7403 Guthrie Way,"San Diego, CA",320,3,1.1,1350,479900,11687.jpg
11688,11206 Portobelo Dr,"San Diego, CA",320,2,2,1226,499000,11688.jpg
11689,1722 Cripple Creek Dr,"Chula Vista, CA",80,3,3,1874,490500,11689.jpg
11690,24987 Painted Rock Road,"Ramona, CA",296,3,2,1547,449000,11690.jpg
11691,24981 Painted Rock Road,"Ramona, CA",296,3,2,1547,449000,11691.jpg
11692,515 S 65th Street,"San Diego, CA",320,4,2,1630,490000,11692.jpg
11693,621 Paraiso ave,"Spring Valley, CA",356,3,2,1023,489000,11693.jpg
11694,1854 Chuparosa Ln,"Borrego Springs, CA",46,3,2.1,3057,479000,11694.jpg
11695,149 Johnston,"San Marcos, CA",327,2,1,864,449000,11695.jpg
11696,927 La Presa Ave,"Spring Valley, CA",356,3,2,1104,479000,11696.jpg
11697,1140 Old Mountain View Rd,"El Cajon, CA",109,3,2,1503,500000,11697.jpg
11698,16234 Swartz Canyon Rd,"Ramona, CA",296,3,2,1465,499900,11698.jpg
11699,3940 Bateman Ave,"San Diego, CA",320,3,2,989,484900,11699.jpg
11700,8237 Churchill Drive,"El Cajon, CA",109,3,2,1704,499000,11700.jpg
11702,633 Ann Street,"Oceanside, CA",256,4,2,1416,455000,11702.jpg
11704,2586 Crosshaven Lane,"San Diego, CA",320,4,2.1,1903,499000,11704.jpg
11705,3676 Monroe Avenue,"San Diego, CA",320,2,1,560,499000,11705.jpg
11706,933 Silverbrook Dr.,"El Cajon, CA",109,3,2,1446,449000,11706.jpg
11707,271 Lausanne Drive,"San Diego, CA",320,4,2,1769,499900,11707.jpg
11708,12211 Rebel Wind Rd,"Descanso, CA",100,3,2,1860,495000,11708.jpg
11709,1722 E 10Th St,"National City, CA",234,2,2,883,459000,11709.jpg
11711,8975 Lawrence Welk Drive,"Escondido, CA",115,2,2,1560,499000,11711.jpg
11712,12368 Quail Rd.,"Descanso, CA",100,2,2.1,1464,479000,11712.jpg
11717,102 Cityscape Glen,"Escondido, CA",115,3,2.1,2071,489000,11717.jpg
11718,2761 Blackbush Lane,"El Cajon, CA",109,2,2.1,1526,495000,11718.jpg
11719,Address not provided,"Vista, CA",394,3,2,1618,500000,11719.jpg
11720,1425 N First Street,"El Cajon, CA",109,3,2,1540,485000,11720.jpg
11721,3475 Don Lorenzo Dr,"Carlsbad, CA",67,3,2,1536,495000,11721.jpg
11722,228 E Orlando,"Chula Vista, CA",80,3,1,1042,490000,11722.jpg
11723,1321 CAPISTRANO AVE,"Spring Valley, CA",356,3,2,1200,469000,11723.jpg
11724,9263 Los Coches Rd,"Lakeside, CA",190,3,2,1053,495000,11724.jpg
